Instance,Income
148348,365959.3378987867
148349,40998.0607973637
148350,630784.7534425859
148351,103641.70361093065
148352,119755.81193931209
148353,197382.17301910082
148354,52934.2148092498
148355,117088.49936689386
148356,134743.79610752035
148357,224357.3023831348
148358,49520.48236056688
148359,24223.910455576806
148360,67393.37361889948
148361,334213.337808923
148362,17042.958096686376
148363,17595.332409138402
148364,432718.0152525399
148365,14932.646988824234
148366,67240.19817201127
148367,71392.07757920321
148368,22840.23846144424
148369,37323.42064415721
148370,24736.630727489606
148371,25127.4349426442
148372,45529.87387971368
148373,13276.549034455267
148374,119249.70958481901
148375,26361.173968524115
148376,33080.498361536724
148377,148262.79337550033
148378,74084.09478092582
148379,322939.4505729033
148380,96615.58035100996
148381,33611.57861963716
148382,405743.33657864184
148383,71320.60599642454
148384,43978.667208888095
148385,100579.04825050876
148386,119614.20161305963
148387,432352.64375343075
148388,12998.08199726474
148389,34748.362620025946
148390,512735.2791064251
148391,10430.906898230842
148392,29557.78071099814
148393,26077.768108830518
148394,66218.32166927638
148395,36602.87689420456
148396,24807.25399783328
148397,17301.724544760174
148398,32816.20452884847
148399,138668.927999465
148400,86667.76848413404
148401,42397.91000488739
148402,26771.64224119557
148403,79762.06152392704
148404,31793.9117681545
148405,270114.6661098392
148406,60550.26543553211
148407,20970.287148088744
148408,31227.301450905095
148409,7665.335165196693
148410,79071.4409579784
148411,246754.85551656457
148412,30578.09809135046
148413,10814.34082031751
148414,248863.90993848263
148415,45726.076093154334
148416,34132.66777683574
148417,356302.2415637922
148418,65060.50978093493
148419,187982.80703381312
148420,11924.362451796853
148421,13568.353997360226
148422,55317.612817216715
148423,218114.12373804816
148424,136794.52642846864
148425,28589.744677497747
148426,65740.1899985657
148427,37701.3534447918
148428,176028.5601304072
148429,17053.336178116533
148430,34274.266373129874
148431,7760.959053966656
148432,781628.4148400768
148433,75224.26577295904
148434,55657.75614789173
148435,158797.87580121163
148436,297104.2820790177
148437,86394.85189696643
148438,202763.93263516697
148439,72478.21652109
148440,226052.80240142535
148441,363655.572126348
148442,217415.7829030788
148443,26145.904313358482
148444,13000.492286322937
148445,22258.618317812263
148446,27549.6203342809
148447,33196.352664912745
148448,59407.841266275056
148449,66019.96954912118
148450,38748.61722199207
148451,274385.53056815936
148452,334236.13668915496
148453,215659.11164942972
148454,71732.9085207006
148455,17456.787647839843
148456,132391.2335896822
148457,20960.90679641179
148458,71467.5615145827
148459,21141.44284311952
148460,31762.6497935122
148461,173058.572783253
148462,56987.60110977747
148463,255370.62019660528
148464,37882.75340425986
148465,24954.05610309377
148466,47249.769125847546
148467,138619.8233169876
148468,262846.15743509214
148469,634868.4070481535
148470,432314.5996471018
148471,50704.200677776025
148472,112079.0319657959
148473,27139.87580929748
148474,12014.961032543926
148475,179461.20035736615
148476,166335.73936233908
148477,87515.59295147247
148478,49744.85649937358
148479,135238.68969932644
148480,65027.5272833304
148481,75516.89061271497
148482,243633.14892601973
148483,26956.70802982387
148484,25822.459370071196
148485,1036637.3998703583
148486,18872.356858883384
148487,67389.77156999397
148488,299398.19593403663
148489,92720.98303953497
148490,217610.33851113127
148491,31732.95474238824
148492,17190.094364451616
148493,28061.875628001402
148494,175408.92956874985
148495,19294.772604680184
148496,152814.09027291797
148497,37682.77763579534
148498,257260.4527328875
148499,60168.80781076877
148500,25732.088691244087
148501,122941.45015262002
148502,159340.31216709912
148503,29385.499710767122
148504,204733.13751427314
148505,109430.20589953537
148506,38802.20726615752
148507,138685.31132135444
148508,63030.469479086394
148509,83758.45729268603
148510,37344.375209597056
148511,70059.24039737419
148512,103692.41675864896
148513,13817.055185230676
148514,25631.741137402034
148515,12379.079736473184
148516,73519.00998419042
148517,390596.0972362883
148518,344846.3472464564
148519,16918.29311069048
148520,30064.57975662529
148521,29038.01475271936
148522,545479.5813949533
148523,37049.61468626461
148524,59128.4789948248
148525,417543.08394774667
148526,116854.70481480841
148527,49127.351961083295
148528,37226.34721161435
148529,56979.04292036944
148530,145130.2611174871
148531,21865.420956353373
148532,26698.945125674956
148533,37162.219067769205
148534,5888.533831574666
148535,52750.240734700885
148536,227409.5240935823
148537,35363.77300945261
148538,25179.42463955509
148539,54843.15550659887
148540,40826.74256592377
148541,54502.20070463194
148542,133868.00881825507
148543,156182.2435532068
148544,67528.11199495125
148545,27580.51793131616
148546,333153.4868072951
148547,18824.40723704307
148548,51238.55933750536
148549,119893.31503425667
148550,96985.91349218973
148551,29102.892878430644
148552,76437.50498914174
148553,191406.6034695759
148554,42074.60863069706
148555,72408.5904628287
148556,21534.826147476044
148557,44861.80757559157
148558,183740.58229901263
148559,89577.31417529122
148560,183737.25912445516
148561,46899.98440751705
148562,40104.94654926331
148563,26925.81136696809
148564,64278.412198184575
148565,152345.33859727276
148566,37939.138704773795
148567,193762.99958771715
148568,24230.945885619352
148569,21545.440264836892
148570,23014.141499233123
148571,12583.9800759175
148572,89725.14440402351
148573,19136.29763615336
148574,25479.25580995062
148575,40436.313347512296
148576,13978.867964108844
148577,45339.83303568898
148578,16857.01513614475
148579,144940.23725035565
148580,104259.13971138725
148581,593352.2545631971
148582,537431.9580451705
148583,58579.95980818283
148584,17231.114453146973
148585,49504.57493448813
148586,114518.5704299415
148587,102057.3724435107
148588,37884.192093332764
148589,23211.582811971733
148590,609993.1023407246
148591,52075.9460446377
148592,27381.48565115858
148593,13528.929115280092
148594,111561.49769650499
148595,94965.8268963227
148596,27124.726840007967
148597,36898.34972442373
148598,278624.1526816393
148599,32016.209596796947
148600,50435.35619296705
148601,140653.18126711357
148602,24919.65717592807
148603,25335.36064402767
148604,18022.957564482025
148605,19984.6632285109
148606,25473.586887956535
148607,265186.7124518821
148608,52610.39259679749
148609,69336.83041822212
148610,99929.71212185874
148611,13889.167411475026
148612,99522.36975116348
148613,118067.73027114624
148614,192462.1292755039
148615,175769.13954903636
148616,19551.291687860634
148617,190535.3776469434
148618,348493.53070755553
148619,294293.2151628684
148620,25968.638834312136
148621,20982.084498906024
148622,159306.26357950075
148623,21621.603318510755
148624,376514.37657640886
148625,71201.46032421388
148626,148291.36483991143
148627,31687.321424529728
148628,19797.13343747992
148629,41019.755571837144
148630,63748.55563073984
148631,23963.9904126597
148632,43998.854023064996
148633,72013.54465164976
148634,37113.65600548597
148635,212693.83673473442
148636,43431.09658362304
148637,204940.151580324
148638,35688.94339146889
148639,61438.61429334249
148640,36776.396771485575
148641,67799.91764849793
148642,30378.66040703094
148643,52862.42323193249
148644,41387.89280726732
148645,7979.818564178325
148646,20084.4337468763
148647,33285.515323241765
148648,160172.68332435162
148649,15310.933422905115
148650,32414.705921596935
148651,105067.72079498963
148652,102278.15150473382
148653,385332.2590006182
148654,52900.29393849211
148655,73790.11054561604
148656,52710.16372673344
148657,47648.27536342506
148658,20624.126842093676
148659,421265.9945676676
148660,19766.883325620453
148661,226659.2700130341
148662,537687.6881757884
148663,41615.74600178055
148664,122166.68192631462
148665,13144.440475135943
148666,131165.97533855078
148667,77791.3788168366
148668,353158.20101297915
148669,216720.4029545397
148670,12514.959199099803
148671,76715.87964685296
148672,74150.59459784569
148673,117151.67901279965
148674,31597.56075073278
148675,87682.3694532629
148676,18477.142744039298
148677,98105.35137298322
148678,23328.88334274582
148679,105019.48678727425
148680,126928.3642367678
148681,32519.106907001704
148682,39694.81182214115
148683,48652.05846573268
148684,90773.75737521463
148685,33717.58739439554
148686,16994.097696473043
148687,94419.55132175481
148688,219618.26058294077
148689,59536.91914543817
148690,101905.66242877764
148691,38415.38573457451
148692,57050.04302078763
148693,50551.52547410139
148694,18239.676899223014
148695,39714.75174690431
148696,69376.89777434274
148697,353230.402613702
148698,43015.77957062558
148699,111000.62279852113
148700,19818.28639006231
148701,107390.86537331507
148702,97485.7159603512
148703,126253.88506719444
148704,490570.87228394387
148705,32329.459431748837
148706,7661.642472268543
148707,68329.90156810191
148708,267585.55292938073
148709,18796.374895767767
148710,41596.76484639281
148711,29142.230022511045
148712,125064.51389444586
148713,84834.28026703173
148714,19780.535426709117
148715,129137.43122906834
148716,22444.728948639746
148717,137330.41747910046
148718,569190.6940931155
148719,60199.498952687674
148720,300828.0239009379
148721,82374.96413948423
148722,15245.435474221184
148723,167207.91455213528
148724,407257.0871179478
148725,1415187.459026699
148726,373751.345591091
148727,19018.61760307635
148728,71564.768654168
148729,29916.708444426473
148730,30977.990611973044
148731,109992.81536495051
148732,14898.266259142454
148733,128046.64403765464
148734,180211.97851478975
148735,39066.777978662765
148736,15933.533483560024
148737,216845.2352660847
148738,91755.74769893897
148739,51719.60645576948
148740,37227.49633770982
148741,33340.70384501024
148742,56156.501372132814
148743,167270.57092124724
148744,81498.1370704819
148745,101502.13966032506
148746,61131.13387424428
148747,23363.888620309863
148748,145074.43635345023
148749,20320.501499127444
148750,56883.301694815375
148751,71549.44912175908
148752,31817.672626225125
148753,205336.64094551397
148754,198557.06791579188
148755,38124.36404543998
148756,102623.29753744308
148757,50843.34346965866
148758,75147.59395174973
148759,35708.066969384985
148760,167235.30028579454
148761,14963.538074926015
148762,10542.58020592544
148763,202571.36193373453
148764,85061.66124338139
148765,48250.60765436584
148766,43910.94162277484
148767,53806.40746537417
148768,19097.83813738764
148769,13561.21604421334
148770,60558.28332436829
148771,12445.319185190394
148772,121480.42442038794
148773,19818.330937877843
148774,100057.55028882946
148775,41895.28839821491
148776,15541.096267279469
148777,71890.53776664057
148778,49171.47442226248
148779,76779.26032893435
148780,41764.93480971304
148781,116669.41247542067
148782,17882.04438174581
148783,450585.7861061787
148784,21568.871512126836
148785,34503.497835617105
148786,19313.60105877232
148787,100363.37971576132
148788,24258.938392335443
148789,62591.09798407025
148790,262499.6881822524
148791,77512.06021837026
148792,147403.81864108346
148793,58520.79518593417
148794,23933.50486668123
148795,561415.7490787182
148796,69181.31576199117
148797,637526.9092979814
148798,33277.24386879709
148799,21285.57992702751
148800,47836.51319703857
148801,27698.305693755967
148802,90171.739664097
148803,137949.95971537443
148804,21047.863902930643
148805,18077.287244376268
148806,21049.58131803212
148807,135970.6237502844
148808,207345.01654982072
148809,38226.55116903733
148810,132323.42257103475
148811,46241.556132033584
148812,10954.101350158673
148813,62830.104080976824
148814,125422.76746252386
148815,10986.685649891597
148816,44827.48046452499
148817,82838.28298041681
148818,24596.901129728336
148819,31323.440689009545
148820,100416.1781688031
148821,424761.78064130485
148822,26272.166022622318
148823,19598.802443641856
148824,223855.06168670778
148825,28274.27093986743
148826,22202.85525875823
148827,97705.75078748309
148828,196663.50724393307
148829,69421.56662865813
148830,108076.13957296223
148831,24192.652156498596
148832,111597.70836006923
148833,40481.99069559864
148834,603006.6565991864
148835,174537.007459944
148836,45953.84705038181
148837,48041.35760418974
148838,57967.55791813255
148839,120650.55374427029
148840,53135.25372188669
148841,59893.59355149917
148842,23565.60874166325
148843,37183.92299425887
148844,128141.13650528442
148845,39185.77223711632
148846,124018.45977571323
148847,214073.7578566381
148848,72901.62962244888
148849,33682.0798455974
148850,64344.475876489356
148851,18681.685057175706
148852,33026.578471223496
148853,23144.49376783667
148854,546092.2852293669
148855,92811.90920933885
148856,32265.24173611589
148857,148814.86034780127
148858,64856.88375425471
148859,89309.10067718761
148860,80515.63777978413
148861,14767.306741668523
148862,82160.25212002597
148863,856202.7710083857
148864,9808.70559486363
148865,207138.96617066208
148866,162326.0297802041
148867,99252.57176881385
148868,98162.20553953417
148869,18372.876032391658
148870,127425.44612557563
148871,81177.76072876106
148872,17647.366802173787
148873,291550.91343602934
148874,47426.313846473204
148875,18013.848893409577
148876,287449.97687522805
148877,256461.76623605465
148878,232588.48920632838
148879,319351.46354009036
148880,34035.89545159112
148881,21180.03800096818
148882,50649.974918169355
148883,74091.68647213874
148884,121720.21187791301
148885,271997.1140173732
148886,21545.81017873122
148887,46666.40216116293
148888,35596.336429134586
148889,18287.428981861834
148890,58776.92692726946
148891,248102.3009996026
148892,129012.58592237408
148893,94089.58317249795
148894,68642.1396293547
148895,27520.28379364523
148896,21702.900728570843
148897,115764.34295044359
148898,187742.30714646002
148899,18325.05606458322
148900,92494.07707196317
148901,262377.2310626651
148902,24307.243187984765
148903,45263.84224775362
148904,33020.901360008196
148905,113164.00260638681
148906,120925.50029800634
148907,49738.80559547481
148908,37687.26957254653
148909,325048.94568604155
148910,106011.30946387223
148911,80050.83598388387
148912,167033.05813360756
148913,36998.78324589256
148914,160382.97119484766
148915,220906.04784273324
148916,98563.78822108498
148917,41923.29949366082
148918,52090.972641292996
148919,17595.32186431846
148920,116968.05378722236
148921,841079.8956237038
148922,26498.7807927845
148923,24381.823088258094
148924,35621.811758118754
148925,35803.22374253514
148926,52585.00039938188
148927,13804.217975764894
148928,232529.6699443724
148929,24985.650054065933
148930,27958.52761188757
148931,9673.659434740415
148932,17484.26007550603
148933,24940.518235217714
148934,91569.36854243884
148935,19986.234201904997
148936,177066.7756173632
148937,132215.2345674258
148938,213396.77237535297
148939,20757.5881460993
148940,51158.04326934002
148941,26658.158936651194
148942,105045.8197145663
148943,393424.2742262949
148944,110909.31688514342
148945,198075.5004841118
148946,329993.66128812084
148947,30702.915188512412
148948,16939.74026151169
148949,187187.1294376207
148950,40549.946762712134
148951,33854.703002883805
148952,14499.052256286519
148953,188612.26790226865
148954,86039.64449411898
148955,67253.6652785457
148956,49489.8308059531
148957,126137.91247157827
148958,606104.2548131172
148959,46819.48472214623
148960,69514.31400198492
148961,148239.0786439225
148962,99401.01195935199
148963,89930.90809775489
148964,15995.40021556678
148965,254039.95765097497
148966,31516.450342077995
148967,33717.834106820344
148968,22487.767201393952
148969,70677.36116489918
148970,23234.479831852186
148971,121998.41226400949
148972,19519.527860713697
148973,37662.61175449186
148974,105516.50419954579
148975,63233.26254422079
148976,69930.19718909447
148977,23959.987978662506
148978,30438.373448938226
148979,18913.6761914657
148980,265543.2840424884
148981,30090.353769355275
148982,122331.9578138066
148983,78061.73926967151
148984,22068.88079045638
148985,81512.22413030596
148986,49804.33792254999
148987,37025.79021864036
148988,135977.78872549767
148989,222814.99119177146
148990,41684.29152679038
148991,131887.0585686327
148992,91911.33836020426
148993,39970.81784674452
148994,33576.73187585712
148995,35817.87637471397
148996,189779.08244499273
148997,20792.08573698541
148998,50651.93719008071
148999,496587.4988019166
149000,169365.11339927829
149001,357901.2599672108
149002,125001.91222107552
149003,36358.41348961111
149004,36584.61158747211
149005,15225.883311686419
149006,27502.228778313438
149007,14107.109062931877
149008,109607.23794436725
149009,252070.66554332172
149010,17938.92366628489
149011,16780.210924303698
149012,91925.18897697814
149013,129343.82654001437
149014,31794.37670137613
149015,108950.98403765525
149016,44583.205112453645
149017,29158.161380558893
149018,304355.926655581
149019,27453.51466256621
149020,104689.52952011695
149021,42713.81158066392
149022,153718.8323228953
149023,101134.69632417659
149024,135625.18774081027
149025,18156.681527617275
149026,138561.3940982588
149027,158847.38983296647
149028,32185.955582158054
149029,325359.57964116166
149030,277359.0519821003
149031,69466.40159934874
149032,46045.033747885216
149033,102876.48241772078
149034,122855.52202351928
149035,44122.4398585841
149036,113520.13818453568
149037,34613.30580475421
149038,2156132.880243659
149039,42972.33971885847
149040,322995.51234470727
149041,14177.301432704748
149042,54874.351955590995
149043,39265.05325185945
149044,61066.31180979189
149045,52376.781336942695
149046,67069.49754349694
149047,31527.85088210446
149048,16927.40033823495
149049,81871.69187648411
149050,20962.871334945077
149051,114191.21808653003
149052,44224.552502998406
149053,147483.44991954428
149054,760508.7528422355
149055,18593.83179392358
149056,131567.96710838127
149057,29973.30955606788
149058,53290.04232290029
149059,19952.668074157667
149060,366186.42968533374
149061,220962.4557021037
149062,102404.73567961241
149063,75606.5935634794
149064,97013.99876425597
149065,44372.531170366485
149066,552631.8161490987
149067,47448.68087775809
149068,224259.85784395257
149069,38157.49167198121
149070,96697.13689759246
149071,158745.66875874947
149072,30918.43080593584
149073,328360.9990001148
149074,72113.50640266351
149075,55525.19269148238
149076,56736.421934505284
149077,20493.31348069345
149078,59347.1203193374
149079,27955.620850588748
149080,61667.560708814075
149081,32741.4519551838
149082,54030.5093553943
149083,113516.04037959139
149084,24526.757867759163
149085,72420.93589483033
149086,103988.84005992519
149087,94364.77859640677
149088,55723.791450390214
149089,92169.70408854353
149090,254180.67839898018
149091,29219.920292532104
149092,427593.44249443454
149093,328514.4061034582
149094,114843.18133398956
149095,86302.26651251857
149096,77422.8439573249
149097,116149.0053752462
149098,62550.70625312116
149099,51009.61546015161
149100,149260.81842639728
149101,62213.7500100162
149102,32598.21748526682
149103,60661.25438397266
149104,17516.132435888067
149105,90349.43766362425
149106,64904.3243615567
149107,39586.74111392921
149108,184721.4409458696
149109,18120.398204636927
149110,32944.03556222317
149111,28241.528402901316
149112,158156.17855263373
149113,103502.4021823401
149114,58218.74804919999
149115,36621.38095404768
149116,43552.4237786115
149117,98160.79494725869
149118,107436.78325455514
149119,24733.27957383952
149120,31109.605262605088
149121,32830.33934440533
149122,153916.6678852604
149123,30173.63108471464
149124,36530.638592403266
149125,16216.811431124765
149126,18320.192291049876
149127,18864.283629243982
149128,33224.797397452465
149129,347675.82265097694
149130,255451.98957029916
149131,16002.445864897165
149132,77658.61080105831
149133,158798.56132041817
149134,28504.798461952345
149135,31037.348626467665
149136,22471.5735935277
149137,29276.662568645446
149138,38376.368063764545
149139,60506.97277792222
149140,15975.522946823983
149141,60142.05667797737
149142,16585.50589577911
149143,73994.31709127598
149144,34609.44084482307
149145,92238.90052980557
149146,11726.133590074187
149147,56355.54106169517
149148,31074.47923960917
149149,116770.40802425722
149150,27639.90464339299
149151,27880.129281530357
149152,119918.39157848456
149153,33737.27007028164
149154,34665.53886998427
149155,230434.55025322517
149156,45606.933344756835
149157,36121.706289833666
149158,67216.96641298453
149159,21938.71266541374
149160,37046.24084698568
149161,19982.473687211055
149162,63754.09835618498
149163,15155.020827934906
149164,124976.78712142071
149165,45663.82049061981
149166,101552.63749406423
149167,158466.22566345855
149168,101643.88967687366
149169,45437.116968083894
149170,36420.992271691
149171,74887.07371651672
149172,23609.808115706695
149173,112872.82258719315
149174,20064.492215147427
149175,51655.35839075992
149176,38672.69039826271
149177,290557.4341301594
149178,129958.43183108163
149179,123682.54939683394
149180,160328.0516862602
149181,187373.80392364465
149182,22942.157996941587
149183,208542.62431528172
149184,42256.805176445945
149185,53214.848317026386
149186,101619.77039201539
149187,36614.51511317835
149188,31054.155953993224
149189,42780.73682117797
149190,132886.25437366724
149191,33216.82457324986
149192,108059.10586458899
149193,41944.16545951066
149194,17610.995254049303
149195,131414.7559964397
149196,63173.21667597887
149197,211165.46087617063
149198,78736.64681421129
149199,17405.30047129401
149200,203978.04118276032
149201,80794.37057307288
149202,18056.548474126022
149203,84210.35380959186
149204,610051.4419526056
149205,180727.06115907655
149206,170010.22893098567
149207,21551.91741423647
149208,36501.471512805285
149209,41735.47141874979
149210,256383.58665651712
149211,263780.15015455376
149212,248066.70851212804
149213,9529.442122619841
149214,72660.90716271425
149215,69828.55152957213
149216,28622.17122706087
149217,41940.10400351333
149218,157597.527445775
149219,423583.7585920528
149220,10610.70240624804
149221,12163.765612348192
149222,121656.56584581367
149223,33583.38536398219
149224,134404.37228551376
149225,813836.6102381893
149226,134251.43417159017
149227,26086.157881635543
149228,62399.90712563281
149229,387422.3984153384
149230,29750.760713643027
149231,175212.51234745313
149232,27679.181120753867
149233,14380.586813867296
149234,268635.0620693538
149235,386546.6430098219
149236,47253.94218527038
149237,8175.292764384777
149238,229627.96734811016
149239,118578.49571833755
149240,94733.62512185717
149241,38214.61719633909
149242,18004.025794990022
149243,203268.92295810315
149244,16371.58749771352
149245,50681.7976488747
149246,28603.582901124537
149247,43152.604323418294
149248,17285.604407895193
149249,38078.61240690188
149250,20478.99094146729
149251,165289.53248855844
149252,243712.12486327314
149253,21671.520545743086
149254,20988.645201156018
149255,151823.03052026458
149256,70604.82128543305
149257,39927.89188672505
149258,71152.37390121388
149259,42277.52332189608
149260,116363.07401621429
149261,68762.40383323976
149262,16349.309439229968
149263,221091.93447610934
149264,38502.86036538628
149265,22826.98891986031
149266,225237.0665624724
149267,41123.37831775401
149268,110755.11616778142
149269,160179.6725912582
149270,17514.243165000196
149271,70980.73575617536
149272,41565.620787810636
149273,21387.796534735022
149274,140703.144440433
149275,290938.1917538245
149276,131040.9670357583
149277,66423.36087966393
149278,68887.02497949418
149279,49314.743110642456
149280,135518.12605646232
149281,28017.966456476137
149282,144083.21522683644
149283,34760.449914721234
149284,25801.546853360567
149285,170823.68571062066
149286,46095.14041876866
149287,48949.47427606489
149288,247368.00595925708
149289,40616.94546665608
149290,78045.6391271682
149291,64437.60872693825
149292,37172.63561810166
149293,29732.364588317865
149294,62845.10548343048
149295,222746.86911834753
149296,93866.92610210383
149297,101188.24683524789
149298,45851.27351447975
149299,39126.78789293427
149300,34045.03870486551
149301,49467.21409577245
149302,152209.96871465977
149303,56036.94986649343
149304,24606.064713339612
149305,96108.73128199235
149306,18690.011041612863
149307,354859.6064130109
149308,108107.30780677841
149309,27838.724706312285
149310,202255.7456042562
149311,18402.861207810998
149312,103427.8151612875
149313,30367.015767732544
149314,11402.858167864168
149315,109239.10944791404
149316,56991.564683620025
149317,28101.760490533026
149318,139811.77432985773
149319,23968.315633331473
149320,22741.72051563312
149321,54278.312579367106
149322,39931.82980949874
149323,37328.12406840291
149324,134335.7089177728
149325,97313.69871790196
149326,70028.33478192914
149327,48896.72634671148
149328,91858.53493790684
149329,32402.625995587274
149330,16535.820679357115
149331,75898.61468592963
149332,344583.45201504393
149333,238271.9001936613
149334,143862.88092640712
149335,25240.525256774563
149336,50513.29326555375
149337,30504.98587109063
149338,28273.76972979659
149339,18593.34829307193
149340,25159.531322195326
149341,31864.441800337874
149342,103934.74760413432
149343,33900.315118983606
149344,126149.84449484364
149345,38267.07677636702
149346,20459.333656486204
149347,56058.695828016236
149348,221648.23604158132
149349,17872.268118866057
149350,31123.96441359746
149351,9973.857959379602
149352,116149.15282051261
149353,18587.13947716014
149354,27343.896657358277
149355,28463.020724724192
149356,424757.9092358729
149357,80491.3297134917
149358,208870.73687447087
149359,43781.86096330355
149360,70433.92147829417
149361,21104.714650393562
149362,162730.71678066193
149363,24396.79247689638
149364,27981.969699357956
149365,52414.52259501473
149366,104016.67234838975
149367,102248.8234327372
149368,143336.17317891517
149369,15122.331491575054
149370,296877.68108878064
149371,25511.849955219346
149372,27133.832340864607
149373,37836.80333511628
149374,30020.955700310114
149375,24276.482090094276
149376,30204.451873020113
149377,51838.876311561915
149378,90322.41338676459
149379,30118.42733338749
149380,97946.02982283666
149381,21566.04782602123
149382,35778.075726466814
149383,21707.232565318653
149384,33925.304717960345
149385,52975.2222106747
149386,149216.0388403677
149387,19861.792251676794
149388,65977.15099529627
149389,200939.83860797586
149390,15700.423583151569
149391,59301.03413550968
149392,79864.69503618384
149393,113359.23647623278
149394,81382.42210285952
149395,85985.59375713483
149396,93083.3062182644
149397,93862.32158457385
149398,20385.80050044651
149399,83496.6051572916
149400,117106.25905364117
149401,173169.8500818886
149402,30916.055615641224
149403,18080.87867385724
149404,114856.04097678665
149405,22484.310249484664
149406,64315.52729199723
149407,72181.79084301998
149408,74499.41546292415
149409,44018.47138327728
149410,81651.92713806585
149411,19382.90302395678
149412,324459.6692617993
149413,57886.758318869746
149414,46827.466944465574
149415,132111.23550509836
149416,17037.36907732409
149417,330043.8935188683
149418,19417.36866085808
149419,44109.68139132344
149420,110459.7234788219
149421,26638.354692075463
149422,27706.30692294618
149423,32652.526873930325
149424,47750.82783180004
149425,55140.5034887079
149426,45329.12003840064
149427,32841.556312078166
149428,155463.82781181816
149429,40195.89665539114
149430,37710.78551710132
149431,26101.247202385053
149432,64408.49767337576
149433,18891.23094863651
149434,223199.6166593583
149435,33736.438393613986
149436,34899.66600105341
149437,99231.30629617431
149438,100699.2514072276
149439,18197.47347644212
149440,136281.99525172712
149441,48589.40660880639
149442,97543.89469435303
149443,44434.49067481392
149444,77995.64296227098
149445,30701.701095143475
149446,22868.68292725644
149447,11647.870334819854
149448,80841.60615196783
149449,22077.923386844534
149450,29122.36396354345
149451,25401.914006452153
149452,129737.75026786774
149453,48176.164554045485
149454,23151.132461367182
149455,13908.233218415062
149456,124903.70123039513
149457,77052.62890059175
149458,11273.697174481082
149459,103879.73959055584
149460,141870.64970611376
149461,480275.3065719207
149462,33418.22732752551
149463,177470.91064851376
149464,45721.69903636456
149465,76784.49941941128
149466,88626.74191147833
149467,23925.033285000285
149468,136932.81934034073
149469,107904.3030021901
149470,149363.9997196545
149471,84502.58766712254
149472,338426.53554033104
149473,20729.03983750962
149474,53721.80295634214
149475,12207.048700043288
149476,86059.06618089603
149477,45904.4223001092
149478,32900.07668029704
149479,34100.577087111094
149480,191656.0263064853
149481,478299.1747371052
149482,23001.53333882663
149483,29707.23591617396
149484,112851.78615080226
149485,569399.7689031623
149486,276348.35457591567
149487,29374.867722869938
149488,15337.497680136168
149489,23579.78359421429
149490,107330.09114570929
149491,38870.42309342837
149492,255937.96103919423
149493,226512.8030926813
149494,113819.88749591114
149495,19619.426348612917
149496,93762.25141160509
149497,55256.30089897263
149498,98812.47905294009
149499,37371.94705242991
149500,5697.925737423226
149501,122436.89914044418
149502,63027.58919763128
149503,252438.8729178367
149504,853714.5058362944
149505,23218.487342912125
149506,281292.605509706
149507,218329.34479223503
149508,154136.45913017812
149509,1730633.0048274877
149510,69170.39723547641
149511,278659.45188085234
149512,81087.26317401191
149513,171808.10781169077
149514,47931.88303028956
149515,39407.57304324497
149516,101419.92496270157
149517,46282.077169594755
149518,28258.462581062784
149519,99562.83432718107
149520,30387.284460686144
149521,338055.16704052413
149522,21606.313140005244
149523,100986.68957245244
149524,154377.75410158501
149525,64826.38874585175
149526,135184.75155350004
149527,41753.449616684404
149528,102619.93781621176
149529,64907.99712223681
149530,14033.091716150157
149531,70395.6703627573
149532,145562.96037285432
149533,24574.496432300246
149534,111695.6566872027
149535,146808.40011409306
149536,223822.5758152114
149537,69112.9351545203
149538,82831.89950266578
149539,28774.65185517385
149540,383409.64824431145
149541,21282.440607659966
149542,320675.1838086411
149543,21392.629160073895
149544,43098.47745056149
149545,269487.3621182186
149546,57447.739634182995
149547,72548.57421147144
149548,42288.90601991486
149549,220713.02806356366
149550,48168.54688239149
149551,234749.7211411112
149552,38726.25338339404
149553,108894.61332513465
149554,44207.350303829066
149555,15801.257373654595
149556,12323.930435194738
149557,16559.325830974674
149558,20728.997823471826
149559,27301.724315002488
149560,59088.164273783565
149561,39149.76765122794
149562,21710.344536962977
149563,32089.008804977046
149564,88893.93880958107
149565,45534.90256002066
149566,316962.79222696973
149567,223238.9533582605
149568,203380.51182056655
149569,64310.51248804226
149570,175956.9219298053
149571,134279.5632517103
149572,110636.07800673021
149573,41917.81423473658
149574,78276.4816811635
149575,408275.44016127795
149576,12193.740840128272
149577,266681.80908290704
149578,142708.0671063675
149579,10448.331088367997
149580,13525.615921554603
149581,229876.69178027002
149582,20587.37289398232
149583,302899.47712111607
149584,119874.3872930003
149585,131799.0660771893
149586,24231.605081850517
149587,117256.3344039221
149588,55806.68693869308
149589,40600.75073742304
149590,32719.692537361076
149591,113901.82801373921
149592,20535.44760290711
149593,472315.9698220483
149594,350938.7432434104
149595,21576.404828961484
149596,93177.04365186527
149597,205848.95111098883
149598,32841.094662765645
149599,93821.25177126746
149600,72300.03018084384
149601,68078.9297341335
149602,41480.27496888158
149603,21879.905708597846
149604,25170.338354423813
149605,12120.637363680837
149606,17710.96788799398
149607,177423.75966224758
149608,11466.143323573644
149609,41520.98425043562
149610,27357.254986144857
149611,15795.050588344606
149612,36526.14050978855
149613,58512.974316792446
149614,62016.56409374454
149615,34557.99264370964
149616,266642.99252779735
149617,29220.53936099517
149618,26847.862941355903
149619,136805.4880177866
149620,87852.99426069346
